t_sec,sat_frac,p99_9,p99,frame_mean_lum,motion,markers
2.7919607162475586,0.0,202.0,197.0,22.660245895385742,1.6500694444444444,0
2.8231680393218994,0.0,202.0,198.0,22.733352661132812,1.638025173611111,1
2.8564505577087402,0.0,203.0,198.0,22.830528259277344,1.6047569444444445,1
2.889801263809204,0.0,202.0,198.0,22.71408462524414,1.6372536892361111,2
2.9232523441314697,0.0,201.0,197.0,22.577524185180664,1.6279969618055556,2
2.9566726684570312,0.0,202.0,198.0,22.73339080810547,1.6018858506944444,1
2.9898831844329834,0.0,202.0,198.0,22.733070373535156,1.5869075520833333,0
3.023123264312744,0.0,202.0,198.0,22.696651458740234,1.6542393663194443,0
3.05631947517395,0.0,202.0,198.0,22.713027954101562,1.6876508246527777,0
3.0901026725769043,0.0,202.0,198.0,22.748428344726562,1.6201866319444445,1
3.1230640411376953,0.0,202.0,198.0,22.798126220703125,1.5730815972222223,1
3.1561923027038574,0.0,202.0,198.0,22.709453582763672,1.60837890625,1
3.1895079612731934,0.0,201.0,196.0,22.522598266601562,1.6510904947916667,1
3.223273992538452,0.0,202.0,198.0,22.68438148498535,1.6241319444444444,1
3.256378412246704,0.0,202.0,198.0,22.707626342773438,1.5798307291666667,0
3.2899057865142822,0.0,201.0,197.0,22.637367248535156,1.5858159722222223,1
3.356480360031128,0.0,202.0,198.0,22.73502540588379,1.8824674479166668,0
3.3902735710144043,0.0,202.0,198.0,22.738794326782227,1.57779296875,1
3.4226012229919434,0.0,201.0,197.0,22.541175842285156,1.589326171875,0
3.456104278564453,0.0,201.0,197.0,22.626094818115234,1.6152398003472221,1
3.4893741607666016,0.0,201.0,198.0,22.723876953125,1.6063758680555555,1
3.522848129272461,0.0,201.0,197.0,22.708484649658203,1.590720486111111,1
3.555946111679077,0.0,201.0,197.0,22.741252899169922,1.600341796875,1
3.589405059814453,0.0,201.0,198.0,22.76820945739746,1.6223741319444445,1
3.6228697299957275,0.0,202.0,198.0,22.851715087890625,1.6024793836805555,0
3.655829906463623,0.0,202.0,198.0,22.8922119140625,1.5271647135416666,0
3.689439296722412,0.0,200.0,196.0,22.67060661315918,1.5856955295138888,1
3.722353458404541,0.0,201.0,197.0,22.74835205078125,1.6417610677083334,1
3.7563891410827637,0.0,202.0,198.0,22.89787483215332,1.665915798611111,1
3.7894742488861084,0.0,201.0,197.0,22.836620330810547,1.6143109809027778,0
3.8226318359375,0.0,201.0,197.0,22.83763313293457,1.5860036892361111,1
3.855928897857666,0.0,202.0,197.0,22.8931941986084,1.6025748697916666,1
3.889286756515503,0.0,202.0,198.0,22.979480743408203,1.6419346788194444,0
3.9229488372802734,0.0,201.0,197.0,22.876422882080078,1.640910373263889,1
3.955526113510132,0.0,200.0,196.0,22.771142959594727,1.593916015625,1
3.98899245262146,0.0,201.0,197.0,22.869625091552734,1.5431206597222222,1
4.022868871688843,0.0,201.0,197.0,22.89468765258789,1.5800390625,0
4.055760860443115,0.0,201.0,197.0,22.91719627380371,1.6285861545138889,0
4.0890138149261475,0.0,201.0,197.0,22.92585563659668,1.626140407986111,0
4.123092174530029,0.0,201.0,197.0,22.96173095703125,1.56923828125,0
4.155486822128296,0.0,202.0,198.0,23.071195602416992,1.583425564236111,0
4.189506769180298,0.0,201.0,197.0,22.923357009887695,1.6539615885416667,0
4.222350120544434,0.0,200.0,195.0,22.781566619873047,1.6495811631944444,0
4.255893707275391,0.0,201.0,198.0,22.993122100830078,1.615603298611111,0
4.2889392375946045,0.0,201.0,197.0,22.97095489501953,1.5494173177083332,1
4.321958780288696,0.0,201.0,197.0,22.93916893005371,1.541796875,0
4.355448484420776,0.0,201.0,197.0,22.937788009643555,1.5828895399305556,0
4.388881206512451,0.0,202.0,198.0,23.018495559692383,1.6672048611111112,1
4.421835660934448,0.0,202.0,198.0,22.97910499572754,1.6679470486111112,1
4.4555418491363525,0.0,201.0,197.0,22.862777709960938,1.6419542100694444,1
4.488636255264282,0.0,200.0,196.0,22.814022064208984,1.5815972222222223,1
4.521554470062256,0.0,201.0,197.0,22.910478591918945,1.5553428819444444,0
4.5549774169921875,0.0,201.0,197.0,22.931249618530273,1.5675542534722222,0
4.5883259773254395,0.0,201.0,197.0,22.916305541992188,1.5921299913194444,0
4.62155818939209,0.0,201.0,197.0,22.914234161376953,1.602373046875,1
4.655603647232056,0.0,202.0,198.0,23.042186737060547,1.5917035590277777,1
4.688152551651001,0.0,202.0,198.0,22.96864891052246,1.55994140625,1
4.721208572387695,0.0,200.0,196.0,22.718355178833008,1.6076985677083333,0
4.755587816238403,0.0,201.0,198.0,22.928417205810547,1.6489594184027778,1
4.787909030914307,0.0,202.0,198.0,22.925466537475586,1.6308745659722221,0
4.821439266204834,0.0,201.0,197.0,22.87283706665039,1.6394976128472223,1
4.854573488235474,0.0,201.0,197.0,22.87244415283203,1.6097276475694444,0
4.887953758239746,0.0,201.0,198.0,22.885663986206055,1.5909711371527777,1
4.921295404434204,0.0,202.0,198.0,22.917287826538086,1.5911968315972222,0
4.95489239692688,0.0,201.0,198.0,22.865428924560547,1.5912543402777777,1
4.987971305847168,0.0,200.0,196.0,22.664670944213867,1.6163736979166667,1
5.021691083908081,0.0,201.0,197.0,22.744293212890625,1.5788878038194445,1
5.054535388946533,0.0,201.0,197.0,22.80501937866211,1.5718891059027778,1
5.087870836257935,0.0,201.0,197.0,22.773155212402344,1.605320095486111,0
5.12127947807312,0.0,201.0,197.0,22.749664306640625,1.622424045138889,1
5.1544647216796875,0.0,202.0,198.0,22.808101654052734,1.6426920572916666,1
5.1875901222229,0.0,202.0,198.0,22.83216094970703,1.6248795572916668,1
5.25432825088501,0.0,201.0,197.0,22.6542911529541,1.8417447916666667,1
5.287692070007324,0.0,201.0,197.0,22.698026657104492,1.5841341145833334,1
5.320753812789917,0.0,201.0,197.0,22.63878059387207,1.6239507378472222,1
5.354231834411621,0.0,201.0,197.0,22.59789276123047,1.6122569444444443,1
5.387771368026733,0.0,201.0,197.0,22.583982467651367,1.557287326388889,1
5.4881322383880615,0.0,200.0,196.0,22.419580459594727,2.0632063802083334,1
5.521046876907349,0.0,200.0,195.0,22.362655639648438,1.6299045138888888,1
5.554490566253662,0.0,201.0,197.0,22.466777801513672,1.6011436631944445,0
5.620639801025391,0.0,200.0,196.0,22.382274627685547,1.7731206597222222,1
5.654160737991333,0.0,201.0,197.0,22.387741088867188,1.5590169270833334,0
5.687350273132324,0.0,201.0,197.0,22.45029640197754,1.591697048611111,1
5.720877170562744,0.0,200.0,196.0,22.276084899902344,1.6113812934027778,1
5.754029989242554,0.0,199.0,195.0,22.17197036743164,1.6217578125,0
5.786980867385864,0.0,200.0,196.0,22.254268646240234,1.6108713107638888,1
5.820493936538696,0.0,200.0,196.0,22.24232292175293,1.596994357638889,1
5.853822708129883,0.0,200.0,195.0,22.21257781982422,1.611623263888889,1
5.887044906616211,0.0,200.0,195.0,22.2042236328125,1.5770301649305556,0
5.920522212982178,0.0,200.0,195.0,22.23526382446289,1.5644509548611112,1
5.953558921813965,0.0,200.0,196.0,22.2854061126709,1.6013422309027778,0
5.986898183822632,0.0,199.0,195.0,22.17105484008789,1.6393728298611112,1
6.020271301269531,0.0,198.0,193.0,22.011032104492188,1.6631618923611111,0
6.053666114807129,0.0,199.0,195.0,22.169160842895508,1.6639344618055556,1
6.120222806930542,0.0,198.0,194.0,22.122962951660156,1.8340147569444445,0
6.1534364223480225,0.0,199.0,194.0,22.137165069580078,1.629743923611111,0
6.186639785766602,0.0,199.0,195.0,22.205167770385742,1.6826236979166667,0
6.2200422286987305,0.0,198.0,194.0,22.130266189575195,1.671252170138889,0
6.253357887268066,0.0,197.0,192.0,21.975156784057617,1.629972873263889,1
6.286505460739136,0.0,198.0,193.0,22.063661575317383,1.582156032986111,0
6.32005763053894,0.0,198.0,193.0,22.070953369140625,1.6053841145833334,0
6.353121995925903,0.0,197.0,193.0,22.033750534057617,1.6440874565972223,1
6.386868476867676,0.0,197.0,193.0,22.014820098876953,1.596047092013889,0
6.419830560684204,0.0,197.0,193.0,22.017215728759766,1.54845703125,0
6.453083276748657,0.0,198.0,193.0,22.058555603027344,1.6019813368055555,0
6.486444711685181,0.0,197.0,192.0,21.96045684814453,1.6632845052083334,0
6.519911766052246,0.0,195.0,190.0,21.742136001586914,1.6700520833333334,0
6.553060531616211,0.0,195.0,191.0,21.86862564086914,1.6128819444444444,0
6.58644437789917,0.0,196.0,192.0,21.889366149902344,1.600732421875,0
6.619550466537476,0.0,195.0,191.0,21.808317184448242,1.6420974392361112,1
6.652952194213867,0.0,195.0,191.0,21.784212112426758,1.621886935763889,0
6.686208724975586,0.0,195.0,191.0,21.83826446533203,1.5872591145833332,0
6.719466924667358,0.0,195.0,191.0,21.799419403076172,1.5784429253472223,0
6.752946615219116,0.0,193.0,189.0,21.59935188293457,1.5908159722222222,0
6.819408655166626,0.0,194.0,190.0,21.664899826049805,1.8426692708333334,0
6.853120565414429,0.0,193.0,189.0,21.636138916015625,1.631633029513889,0
6.88618803024292,0.0,193.0,189.0,21.596094131469727,1.6294509548611111,0
6.91947078704834,0.0,193.0,189.0,21.562763214111328,1.5813226996527778,0
6.952970504760742,0.0,193.0,189.0,21.586576461791992,1.5370149739583334,0
6.986500024795532,0.0,193.0,189.0,21.538564682006836,1.5665049913194444,0
7.01982569694519,0.0,191.0,186.0,21.28023910522461,1.6856499565972223,0
7.05240797996521,0.0,191.0,187.0,21.352746963500977,1.6571050347222223,0
7.085996150970459,0.0,192.0,188.0,21.379798889160156,1.6227723524305555,0
7.119353532791138,0.0,191.0,186.0,21.302282333374023,1.5594205729166666,1
7.152655839920044,0.0,191.0,187.0,21.271289825439453,1.5593218315972222,0
7.185604810714722,0.0,191.0,187.0,21.276912689208984,1.6489214409722222,1
7.252326250076294,0.0,189.0,184.0,21.009708404541016,1.925427517361111,1
7.285901308059692,0.0,190.0,185.0,21.07600975036621,1.6006922743055556,0
7.31890606880188,0.0,189.0,185.0,21.04185676574707,1.616882595486111,1
7.352354288101196,0.0,189.0,184.0,20.987003326416016,1.6196082899305555,0
7.385647535324097,0.0,189.0,184.0,20.93448829650879,1.6273448350694444,0
7.418865442276001,0.0,188.0,183.0,20.882558822631836,1.6434147135416666,1
7.452298402786255,0.0,188.0,183.0,20.873933792114258,1.6149207899305555,1
7.485521078109741,0.0,188.0,183.0,20.837873458862305,1.5769694010416666,2
7.518924951553345,0.0,186.0,181.0,20.580215454101562,1.6451812065972222,0
7.552363395690918,0.0,186.0,181.0,20.6014461517334,1.655383029513889,1
7.585386753082275,0.0,187.0,182.0,20.648094177246094,1.6248133680555557,0
7.618765115737915,0.0,186.0,181.0,20.5522403717041,1.5818543836805556,1
7.652063846588135,0.0,186.0,181.0,20.52549171447754,1.568034939236111,0
7.68547511100769,0.0,186.0,181.0,20.548166275024414,1.6099251302083333,0
7.718693017959595,0.0,186.0,181.0,20.562877655029297,1.6547200520833334,0
7.75195050239563,0.0,183.0,179.0,20.381929397583008,1.6145779079861111,1
7.7853171825408936,0.0,184.0,180.0,20.485315322875977,1.5651226128472222,1
7.818612098693848,0.0,184.0,180.0,20.496936798095703,1.5696766493055556,0
7.851949453353882,0.0,184.0,179.0,20.485002517700195,1.604675564236111,1
7.918429851531982,0.0,183.0,178.0,20.47713851928711,1.8977604166666666,1
7.951648712158203,0.0,183.0,178.0,20.500892639160156,1.57201171875,0
7.985249280929565,0.0,183.0,177.0,20.51519203186035,1.5761100260416667,1
8.018404722213745,0.0,181.0,176.0,20.330764770507812,1.6162825520833333,0
8.051686525344849,0.0,181.0,176.0,20.363378524780273,1.5857042100694445,0
8.085285663604736,0.0,182.0,176.0,20.487668991088867,1.55486328125,0
8.1189546585083,0.0,181.0,176.0,20.449230194091797,1.5261946614583333,0
8.151409149169922,0.0,181.0,175.0,20.442028045654297,1.5156076388888888,1
8.185125350952148,0.0,181.0,175.0,20.4809627532959,1.553525390625,2
8.218429803848267,0.0,181.0,175.0,20.518585205078125,1.6453580729166666,0
8.251497745513916,0.0,179.0,174.0,20.345714569091797,1.6780349392361111,2
8.284835577011108,0.0,180.0,174.0,20.444446563720703,1.6172612847222223,1
8.318089485168457,0.0,180.0,173.0,20.45582389831543,1.560241970486111,2
8.3513765335083,0.0,179.0,173.0,20.45810890197754,1.5719444444444444,0
8.384467124938965,0.0,179.0,173.0,20.443584442138672,1.6222178819444444,0
8.418035745620728,0.0,178.0,172.0,20.438886642456055,1.619670138888889,1
8.451493263244629,0.0,178.0,172.0,20.452728271484375,1.58861328125,1
8.48461103439331,0.0,178.0,172.0,20.474773406982422,1.5615364583333333,1
8.517974138259888,0.0,176.0,170.0,20.2907657623291,1.5303309461805557,2
8.551362991333008,0.0,176.0,169.0,20.315990447998047,1.5957628038194445,1
8.584635496139526,0.0,177.0,170.0,20.440160751342773,1.6943142361111112,0
8.617895126342773,0.0,176.0,169.0,20.41370391845703,1.6413878038194445,1
8.65120816230774,0.0,176.0,169.0,20.390975952148438,1.5567827690972222,0
8.684828042984009,0.0,176.0,169.0,20.423707962036133,1.525236545138889,0
8.717476844787598,0.0,176.0,168.0,20.47637939453125,1.6321256510416666,0
8.75123906135559,0.0,174.0,167.0,20.3106689453125,1.683508029513889,1
8.78411054611206,0.0,175.0,167.0,20.365888595581055,1.6113302951388888,1
8.817360401153564,0.0,175.0,167.0,20.412548065185547,1.553342013888889,1
8.851060628890991,0.0,175.0,166.0,20.394636154174805,1.568263888888889,0
8.884443759918213,0.0,175.0,166.0,20.39883804321289,1.5961881510416667,0
8.921122074127197,0.0,174.0,165.0,20.374460220336914,1.6148567708333332,0
8.950963973999023,0.0,174.0,166.0,20.396940231323242,1.612883029513889,0
8.983935117721558,0.0,174.0,165.0,20.41031265258789,1.5900108506944444,1
9.017428159713745,0.0,173.0,164.0,20.244590759277344,1.6144759114583334,1
9.050925016403198,0.0,173.0,163.0,20.241670608520508,1.5849142795138889,0
9.084010362625122,0.0,173.0,164.0,20.36263084411621,1.5713292100694445,0
9.117621898651123,0.0,172.0,163.0,20.358787536621094,1.6202983940972222,1
9.150701522827148,0.0,172.0,163.0,20.329105377197266,1.6478927951388889,0
9.184953689575195,0.0,173.0,163.0,20.355234146118164,1.57251953125,0
9.217339992523193,0.0,173.0,163.0,20.419435501098633,1.5230132378472223,0
9.250656604766846,0.0,172.0,162.0,20.28564453125,1.5818804253472223,0
9.284017324447632,0.0,172.0,162.0,20.296142578125,1.6452886284722221,0
9.316967725753784,0.0,172.0,163.0,20.3696231842041,1.6201334635416667,0
9.350419044494629,0.0,172.0,162.0,20.36304473876953,1.5759461805555555,0
9.383888244628906,0.0,172.0,162.0,20.349489212036133,1.5665277777777777,0
9.41687798500061,0.0,172.0,162.0,20.3500919342041,1.6229069010416666,0
9.450321435928345,0.0,172.0,162.0,20.373294830322266,1.658203125,0
9.483855485916138,0.0,173.0,162.0,20.382564544677734,1.6119466145833334,0
9.517056226730347,0.0,172.0,161.0,20.251440048217773,1.5414724392361112,0
9.550227165222168,0.0,172.0,161.0,20.22386360168457,1.53009765625,1
9.583647966384888,0.0,174.0,162.0,20.35536003112793,1.6484016927083334,0
9.616908073425293,0.0,175.0,162.0,20.370468139648438,1.6900032552083333,0
9.650434017181396,0.0,175.0,162.0,20.36004638671875,1.6109928385416667,0
9.683485746383667,0.0,177.0,163.0,20.377145767211914,1.5409798177083334,1
9.716800928115845,0.0,177.0,164.0,20.46121597290039,1.5964854600694445,0
9.750070810317993,0.0,177.0,164.0,20.347896575927734,1.6523697916666666,0
9.783498525619507,0.0,178.0,164.0,20.323753356933594,1.5844976128472221,0
9.816669940948486,0.0,179.0,165.0,20.416526794433594,1.5703461371527778,0
9.850107669830322,0.0,179.0,165.0,20.43602180480957,1.611865234375,0
9.883387565612793,0.0,180.0,166.0,20.435556411743164,1.6218174913194445,0
9.916405439376831,0.0,181.0,167.0,20.441516876220703,1.5964691840277778,0
9.949905395507812,0.0,182.0,167.0,20.484085083007812,1.6021831597222222,0
9.983085632324219,0.0,184.0,169.0,20.49484634399414,1.6629036458333333,1
10.016581773757935,0.0,183.0,169.0,20.40078353881836,1.656044921875,1
10.049587488174438,0.0,184.0,169.0,20.320892333984375,1.5947417534722221,0
10.083184480667114,0.0,186.0,171.0,20.471818923950195,1.5518305121527778,0
10.11648964881897,0.0,186.0,173.0,20.527042388916016,1.642001953125,1
10.248965501785278,0.0,186.0,173.0,20.527042388916016,0.0,1
10.271345853805542,0.0,190.0,177.0,20.562347412109375,2.243962673611111,0
10.292695045471191,0.0,190.0,177.0,20.477144241333008,1.6714388020833333,0
10.349350929260254,0.0,193.0,180.0,20.63644790649414,1.9375271267361112,0
10.382903099060059,0.0,193.0,181.0,20.643102645874023,1.5425922309027778,0
10.416291236877441,0.0,195.0,183.0,20.674341201782227,1.6784971788194445,0
10.449519157409668,0.0,196.0,184.0,20.700756072998047,1.6734906684027777,0
10.482662439346313,0.0,197.0,185.0,20.73189926147461,1.5547493489583333,0
10.549262762069702,0.0,198.0,185.0,20.58034896850586,1.854646267361111,0
10.5825035572052,0.0,200.0,187.0,20.715181350708008,1.680002170138889,1
10.615906238555908,0.0,201.0,189.0,20.801164627075195,1.6097938368055555,0
10.649267435073853,0.0,202.0,190.0,20.803892135620117,1.6144476996527777,0
10.682477474212646,0.0,202.0,191.0,20.822858810424805,1.719089626736111,0
10.71597409248352,0.0,205.0,193.0,20.945026397705078,1.6981043836805556,0
10.748835325241089,0.0,205.0,193.0,20.911836624145508,1.6051985677083334,0
10.782367706298828,0.0,204.0,193.0,20.786785125732422,1.6283702256944443,0
10.815617799758911,0.0,207.0,196.0,21.01030921936035,1.7673697916666666,0
10.848957061767578,0.0,207.0,197.0,21.08580780029297,1.7404600694444445,0
10.882544755935669,0.0,208.0,198.0,21.177505493164062,1.6353993055555556,0
10.915528535842896,0.0,209.0,199.0,21.23567771911621,1.604363064236111,0
10.948967218399048,0.0,210.0,200.0,21.314424514770508,1.6587413194444445,0
10.982125997543335,0.0,211.0,201.0,21.44147491455078,1.7626519097222222,0
11.01587176322937,0.0,210.0,202.0,21.459108352661133,1.7469270833333332,0
11.048996448516846,0.0,210.0,201.0,21.406496047973633,1.672802734375,0
11.082017183303833,0.0,212.0,203.0,21.58962631225586,1.6484754774305554,0
11.115295648574829,0.0,214.0,205.0,21.767051696777344,1.7028656684027779,0
11.148473262786865,0.0,214.0,205.0,21.81196403503418,1.72296875,0
11.182224750518799,0.0,214.0,206.0,21.87981414794922,1.6853602430555557,0
11.215329647064209,0.0,216.0,207.0,22.038135528564453,1.656140407986111,0
11.248464107513428,0.0,216.0,207.0,22.083080291748047,1.66333984375,0
11.315053939819336,0.0,217.0,208.0,22.21112823486328,2.0071701388888887,0
11.349154472351074,0.0,217.0,209.0,22.260501861572266,1.7388975694444444,0
11.38193678855896,0.0,217.0,209.0,22.327848434448242,1.747673611111111,0
11.415549993515015,0.0,217.0,210.0,22.399396896362305,1.6991026475694444,0
11.448299646377563,0.0,217.0,210.0,22.468534469604492,1.6857790798611112,0
11.481759786605835,0.0,217.0,211.0,22.54448890686035,1.6835568576388888,0
11.515199899673462,0.0,218.0,211.0,22.56856918334961,1.6637434895833334,0
11.548540592193604,0.0,216.0,209.0,22.421388626098633,1.6870377604166666,0
11.581752061843872,0.0,217.0,210.0,22.575960159301758,1.7070355902777778,0
11.615026235580444,0.0,218.0,212.0,22.73835563659668,1.6413747829861112,0
11.649555444717407,0.0,218.0,211.0,22.734527587890625,1.561853298611111,0
11.681445121765137,0.0,218.0,211.0,22.74893569946289,1.662267795138889,0
11.71461796760559,0.0,218.0,212.0,22.865419387817383,1.7754036458333333,0
11.74809980392456,0.0,218.0,212.0,22.92668914794922,1.7614930555555555,0
11.781595706939697,0.0,216.0,210.0,22.735074996948242,1.7086436631944444,0
11.814635515213013,0.0,217.0,212.0,22.971120834350586,1.69076171875,0
11.847967147827148,0.0,217.0,211.0,22.954444885253906,1.7326215277777777,0
11.881502866744995,0.0,217.0,211.0,23.010168075561523,1.7470073784722222,0
11.91526174545288,0.0,217.0,211.0,23.072683334350586,1.6935883246527779,0
11.948397397994995,0.0,217.0,211.0,23.082298278808594,1.6612684461805556,0
11.98111629486084,0.0,217.0,211.0,23.1081600189209,1.6507942708333334,0
12.014555931091309,0.0,217.0,211.0,23.1175537109375,1.696572265625,0
12.047949314117432,0.0,215.0,209.0,22.948591232299805,1.7635785590277777,0
12.081250667572021,0.0,215.0,210.0,23.052648544311523,1.7335188802083332,0
12.114489793777466,0.0,216.0,211.0,23.207292556762695,1.709656032986111,0
12.14760971069336,0.0,216.0,211.0,23.210735321044922,1.6796592881944445,0
12.181560039520264,0.0,216.0,210.0,23.181991577148438,1.7072222222222222,0
12.215099096298218,0.0,216.0,210.0,23.24186897277832,1.7333365885416667,0
12.247817277908325,0.0,216.0,210.0,23.287578582763672,1.7351736111111111,0
12.28129768371582,0.0,214.0,208.0,23.06232261657715,1.718605685763889,0
12.314657926559448,0.0,215.0,209.0,23.1966495513916,1.66296875,0
12.34778618812561,0.0,215.0,209.0,23.193363189697266,1.6641080729166666,0
12.380639791488647,0.0,214.0,208.0,23.20845603942871,1.7543381076388889,0
12.414925813674927,0.0,214.0,208.0,23.22527503967285,1.7627473958333333,0
12.447798490524292,0.0,214.0,208.0,23.19756507873535,1.682986111111111,0
