exposure_us,pwm,white_mean_b,white_mean_g,white_mean_r,white_mean_lum,white_r_over_g,white_b_over_g,white_neutrality_err,white_clipped_frac,object_mean_b,object_mean_g,object_mean_r,object_mean_lum,object_r_over_g,object_b_over_g,object_neutrality_err,object_clipped_frac,frame_mean_lum,frame_sat_frac,noise_white,markers,depth_fill,depth_rms_mm,illuminance_rel
6000,120,179.40074157714844,180.6875,184.89706420898438,181.79945373535156,1.0232974290847778,0.9928785562515259,0.023297429084777832,0.0,211.98440551757812,216.79908752441406,230.3416748046875,220.2994384765625,1.062466025352478,0.977791965007782,0.06246602535247803,0.004380352396889458,29.739286422729492,0.0002897135416666667,1.0245531797409058,1,0.5445442708333333,120.35399323670084,0.9291434365923714
6000,125,185.01470947265625,185.6139678955078,190.3455810546875,186.9604034423828,1.025491714477539,0.9967714548110962,0.025491714477539062,0.0,219.87828063964844,224.2059783935547,238.17181396484375,227.888427734375,1.0622901916503906,0.9806976914405823,0.062290191650390625,0.049365094989664335,30.93029022216797,0.0032682291666666667,1.0334818363189697,1,0.5556770833333333,90.64950337847435,0.9734517378654421
6000,130,190.38235473632812,190.5110321044922,195.9485321044922,192.1221923828125,1.0285416841506958,0.9993245601654053,0.0285416841506958,0.0,226.89999389648438,232.32858276367188,243.68328857421875,235.1047821044922,1.0488734245300293,0.9766340255737305,0.0488734245300293,0.1621714735702333,32.11767578125,0.01080078125,1.147740125656128,1,0.5450651041666666,100.23677514597323,1.0198807063435151
6000,135,195.88235473632812,195.28675842285156,201.2169189453125,197.12779235839844,1.0303664207458496,1.0030498504638672,0.03036642074584961,0.0,234.8943328857422,239.91348266601562,246.1049346923828,241.19253540039062,1.0258070230484009,0.9790793061256409,0.02580702304840088,0.24195294812481544,33.1772346496582,0.016178385416666666,1.0794215202331543,1,0.5509244791666666,96.6899156677112,1.0669240147184424
6000,140,201.5441131591797,200.49264526367188,206.82720947265625,202.5065460205078,1.03159499168396,1.0052443742752075,0.03159499168395996,0.0,241.9431610107422,247.03416442871094,248.11708068847656,246.777587890625,1.0043836832046509,0.9793915152549744,0.020608484745025635,0.34437444630377007,34.24238967895508,0.022998046875,1.1045196056365967,1,0.55359375,66.06037061982026,1.1054698569045223
6000,145,206.85293579101562,205.4816131591797,213.02206420898438,207.89254760742188,1.036696434020996,1.0066736936569214,0.036696434020996094,0.0,246.5866241455078,251.23121643066406,250.2776336669922,250.4166259765625,0.9962043762207031,0.9815126657485962,0.01848733425140381,0.580421301309184,35.16184616088867,0.038655598958333336,1.2438629865646362,1,0.5632291666666667,83.23907671713619,1.1454630630890865
6000,150,213.31617736816406,210.49632263183594,218.11029052734375,213.0943603515625,1.036171555519104,1.0133962631225586,0.036171555519104004,0.0,249.00950622558594,253.4629364013672,251.0248565673828,252.22625732421875,0.9903809428215027,0.9824296832084656,0.017570316791534424,0.806772320110247,35.93923568725586,0.05369140625,1.282486915588379,1,0.5538671875,124.43089200833442,1.1854615166349352
6000,155,219.41543579101562,216.05514526367188,224.9889678955078,219.10943603515625,1.0413497686386108,1.0155528783798218,0.04134976863861084,0.0,250.39462280273438,254.39669799804688,251.68992614746094,253.13111877441406,0.9893600344657898,0.9842683672904968,0.015731632709503174,0.9215966138399448,36.69524002075195,0.06135091145833333,1.312247633934021,1,0.5496744791666667,105.06384602689184,1.2334578860643246
6000,160,225.02206420898438,221.46324157714844,230.7389678955078,224.64239501953125,1.0418838262557983,1.0160695314407349,0.04188382625579834,0.0,251.03562927246094,254.70091247558594,252.00738525390625,253.4777069091797,0.9894247651100159,0.9856094717979431,0.014390528202056885,0.9703710995176691,37.35853958129883,0.06462239583333333,1.460344672203064,1,0.56046875,94.57365674557246,1.2793213066699236
6000,165,231.07720947265625,226.95956420898438,237.53675842285156,230.591552734375,1.0466039180755615,1.018142580986023,0.04660391807556152,0.0,251.59986877441406,254.75405883789062,252.22842407226562,253.63931274414062,0.9900859594345093,0.9876186847686768,0.012381315231323242,0.9870558125799783,38.022315979003906,0.065771484375,1.5100023746490479,1,0.5504036458333333,121.28188985211364,nan
6000,170,237.34925842285156,232.70956420898438,243.3419189453125,236.41757202148438,1.045689344406128,1.0199377536773682,0.04568934440612793,0.04044117647058824,252.1791534423828,254.80397033691406,252.28231811523438,253.75076293945312,0.990103542804718,0.9896987080574036,0.010301291942596436,0.994930603405847,38.707237243652344,0.06641927083333334,1.5823688507080078,1,0.5480208333333333,43.72139683508034,nan
6000,175,243.49264526367188,239.22425842285156,248.20956420898438,242.3974609375,1.037560224533081,1.0178426504135132,0.037560224533081055,0.125,252.3097686767578,254.8546142578125,252.27310180664062,253.79261779785156,0.9898706674575806,0.9900144934654236,0.010129332542419434,0.9977852150802244,39.356101989746094,0.06681640625,1.512037992477417,1,0.5507291666666667,161.99223602803193,nan
6000,180,248.3125,245.43382263183594,251.25735473632812,247.5032196044922,1.023727536201477,1.0117288827896118,0.02372753620147705,0.2867647058823529,252.41505432128906,254.8344268798828,252.20611572265625,253.77276611328125,0.9896861910820007,0.990506112575531,0.010313808917999268,0.9984250418348263,40.01973342895508,0.067197265625,1.2907025814056396,1,0.559375,72.54441187120399,nan
6000,185,250.5110321044922,250.45220947265625,253.3125,251.31410217285156,1.011420488357544,1.000234842300415,0.011420488357543945,0.6985294117647058,252.49000549316406,254.78482055664062,252.2382049560547,253.7617950439453,0.99000483751297,0.9909931421279907,0.00999516248703003,0.9991633034747515,40.67239761352539,0.06812174479166666,0.8315764665603638,1,0.5525130208333333,126.18800506828714,nan
6000,190,250.88235473632812,253.20220947265625,253.75,253.10150146484375,1.0021634101867676,0.9908379316329956,0.009162068367004395,0.8419117647058824,252.48529052734375,254.84649658203125,252.3029327392578,253.81675720214844,0.9900192022323608,0.9907348155975342,0.00998079776763916,0.9994093906880599,41.26377487182617,0.06865559895833333,0.42292100191116333,0,0.5584635416666667,45.81234589785737,nan
6000,195,250.81617736816406,254.0808868408203,253.92279052734375,253.6614227294922,0.9993777871131897,0.9871509075164795,0.012849092483520508,0.9448529411764706,252.4962158203125,254.89305114746094,252.1728515625,253.8064727783203,0.9893280863761902,0.9905967116355896,0.010671913623809814,0.9994093906880599,41.693267822265625,0.06908203125,0.2125166952610016,1,0.5601432291666667,125.64865794918734,nan
6000,200,250.47425842285156,254.6580810546875,253.9080810546875,253.95689392089844,0.9970548748970032,0.9835708141326904,0.01642918586730957,0.9705882352941176,252.5147705078125,254.89117431640625,252.1475067138672,253.79991149902344,0.9892359375953674,0.9906768202781677,0.010764062404632568,0.9994586081307215,42.430965423583984,0.06965169270833334,0.09964139759540558,1,0.5634244791666667,86.2374966652303,nan
6000,205,250.59925842285156,254.69485473632812,253.8419189453125,253.97291564941406,0.9966511726379395,0.983919620513916,0.016080379486083984,0.9705882352941176,252.56787109375,254.85702514648438,252.1793975830078,253.7954559326172,0.9894936084747314,0.9910178780555725,0.010506391525268555,0.9994586081307215,42.52482604980469,0.06973307291666667,0.08729483187198639,1,0.5650260416666667,185.7437032460964,nan
6000,210,250.56617736816406,254.72425842285156,253.8860321044922,253.99960327148438,0.9967092871665955,0.9836761355400085,0.016323864459991455,0.9705882352941176,252.6143798828125,254.82095336914062,252.1791534423828,253.77951049804688,0.9896327257156372,0.991340696811676,0.010367274284362793,0.9995078255733832,42.6134033203125,0.0698046875,0.09196138381958008,1,0.5550390625,122.53491104879855,nan
6000,215,250.5110321044922,254.70956420898438,253.81617736816406,253.96380615234375,0.9964925050735474,0.9835163950920105,0.016483604907989502,0.9705882352941176,252.57908630371094,254.85121154785156,252.19061279296875,253.7966766357422,0.9895601868629456,0.9910845160484314,0.010439813137054443,0.9994586081307215,42.68736267089844,0.069853515625,0.11089441925287247,1,0.571953125,198.255604679187,nan
6000,220,250.57720947265625,254.72793579101562,253.87867736816406,254.0008087158203,0.9966660141944885,0.9837052822113037,0.01629471778869629,0.9705882352941176,252.51698303222656,254.863525390625,252.13583374023438,253.7804412841797,0.9892974495887756,0.9907929301261902,0.010702550411224365,0.9995078255733832,42.763126373291016,0.06992513020833334,0.10319458693265915,1,0.5672265625,117.46771426489147,nan
6000,225,250.5330810546875,254.7610321044922,253.86029052734375,254.00970458984375,0.9964643716812134,0.9834042191505432,0.016595780849456787,0.9705882352941176,252.5803680419922,254.8701171875,252.22373962402344,253.8178253173828,0.9896167516708374,0.9910160303115845,0.010383248329162598,0.9995570430160449,42.84686279296875,0.07001953125,0.09487355500459671,1,0.5699609375,40.221885025935016,nan
6000,230,250.6360321044922,254.73529052734375,253.85293579101562,254.00416564941406,0.9965361952781677,0.9839077591896057,0.016092240810394287,0.9705882352941176,252.64169311523438,254.79112243652344,252.18328857421875,253.76634216308594,0.9897648096084595,0.9915639758110046,0.010235190391540527,0.9995570430160449,42.90753173828125,0.07007486979166666,0.07905077934265137,1,0.5711979166666666,162.12932117474762,nan
6000,235,250.4889678955078,254.80882263183594,253.82720947265625,254.02285766601562,0.996147632598877,0.9830467104911804,0.01695328950881958,0.9742647058823529,252.6993865966797,254.87744140625,252.10951232910156,253.80152893066406,0.9891401529312134,0.9914544820785522,0.010859847068786621,0.9995078255733832,43.16989517211914,0.07027994791666667,0.08290891349315643,1,0.5477734375,93.14627310969207,nan
6000,240,250.4375,254.80514526367188,253.82720947265625,254.0148162841797,0.9961619973182678,0.9828588962554932,0.017141103744506836,0.9705882352941176,252.5765838623047,254.76473999023438,252.1759033203125,253.7412109375,0.9898383021354675,0.9914110898971558,0.01016169786453247,0.9996062604587066,43.230533599853516,0.0703515625,0.07626409828662872,1,0.5745442708333334,147.61307003708214,nan
6000,245,250.5735321044922,254.8455810546875,253.82720947265625,254.05406188964844,0.9960039854049683,0.9832367300987244,0.016763269901275635,0.9705882352941176,252.70701599121094,254.84658813476562,252.17835998535156,253.80487060546875,0.989530086517334,0.9916044473648071,0.010469913482666016,0.9995078255733832,43.87073516845703,0.0705859375,0.057428404688835144,1,0.561875,39.13469228551415,nan
6000,250,250.375,254.8308868408203,253.83456420898438,254.02499389648438,0.9960902333259583,0.9825143218040466,0.01748567819595337,0.9742647058823529,252.70936584472656,254.84033203125,252.1932830810547,253.80593872070312,0.9896129369735718,0.9916380047798157,0.010387063026428223,0.9996554779013682,43.74934387207031,0.07060221354166667,0.09457124024629593,1,0.5720052083333333,215.02085088710652,nan
6000,255,250.64706420898438,254.7794189453125,253.83456420898438,254.02578735351562,0.99629145860672,0.9837806820869446,0.01621931791305542,0.9705882352941176,252.70912170410156,254.83245849609375,252.16502380371094,253.7928466796875,0.9895325899124146,0.9916676878929138,0.01046741008758545,0.9996062604587066,43.26603698730469,0.07041341145833334,0.09633322060108185,1,0.5532942708333334,92.70856605151168,nan
